Job Title,Salary Estimate,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
Cyber Security Senior Research Scientist,$75K - $177K (Glassdoor est.),3.5,"Perspecta
3.5","Silver Spring, MD",10000+ Employees,2018,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable
Research Data Scientist,$76K - $143K (Glassdoor est.),4.2,"Booz Allen Hamilton
4.2","Washington, DC",10000+ Employees,1914,Company - Public,Consulting,Business Services,$5 to $10 billion (USD)
Data Scientist (DIAP),$88K - $150K (Glassdoor est.),4.2,"Celestar Corporation
4.2","Washington, DC",1 to 50 Employees,Company - Private,Wholesale,Business Services,Less than $1 million (USD),-1
Big Data Engineer,$78K - $163K (Glassdoor est.),4.0,"Peraton
4.0","Chantilly, VA",5001 to 10000 Employees,2017,Company - Private,IT Services,Information Technology,$2 to $5 billion (USD)
Data Scientist III (Bethesda or 100% Remote),$84K - $148K (Glassdoor est.),4.2,"Radian
4.2","Bethesda, MD",1001 to 5000 Employees,1977,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD)
"Consultant - Advanced Solutions, Energy Data Scientist - Campus 2021",$73K - $131K (Glassdoor est.),3.8,"Guidehouse
3.8","Washington, DC",5001 to 10000 Employees,2018,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
"Data Scientist, Jr",$65K - $123K (Glassdoor est.),3.9,"Jacobs
3.9","Herndon, VA",10000+ Employees,1947,Company - Public,Architectural & Engineering Services,Business Services,$10+ billion (USD)
"Data Scientist, Managing Consultant - Financial Management",$83K - $145K (Glassdoor est.),3.8,"Guidehouse
3.8","Washington, DC",5001 to 10000 Employees,2018,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
"Data Scientist, International (bilingual)",$78K - $134K (Glassdoor est.),3.9,"Warner Music Group
3.9","Washington, DC",1001 to 5000 Employees,2003,Company - Public,Music Production & Distribution,Media,$2 to $5 billion (USD)
"Data Scientist, Consultant - Financial Management",$72K - $124K (Glassdoor est.),3.8,"Guidehouse
3.8","Washington, DC",5001 to 10000 Employees,2018,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
Data Scientist / Big Data Analyst,$69K - $139K (Glassdoor est.),-1,Assyst International Pvt Ltd,"Arlington, VA",-1,-1,-1,-1,-1,-1
Data Scientist (Active Secret Clearance),$86K - $159K (Glassdoor est.),3.7,"Cloud Lake
3.7","Washington, DC",5001 to 10000 Employees,2003,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD)
Business Intelligence Analyst I/II,$56K - $123K (Glassdoor est.),4.1,"Navy Federal Credit Union
4.1","Vienna, VA",10000+ Employees,1933,Self-employed,Banks & Credit Unions,Finance,Unknown / Non-Applicable
Data Scientist Consultant,$70K - $130K (Glassdoor est.),3.9,"Deloitte
3.9","Arlington, VA",10000+ Employees,1850,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD)
Data Scientist TS/SCI,$65K - $126K (Glassdoor est.),3.9,"TENICA and Associates LLC
3.9","Washington, DC",51 to 200 Employees,Company - Private,$10 to $25 million (USD),-1,-1,-1
Data Scientist Risk Analyst,$72K - $136K (Glassdoor est.),4.5,"Oasis Systems LLC
4.5","Washington, DC",1001 to 5000 Employees,1997,Company - Private,IT Services,Information Technology,$100 to $500 million (USD)
Diversity and Inclusion Workforce Data Scientist,$84K - $163K (Glassdoor est.),5.0,"CIDIS
5.0","Washington, DC",1 to 50 Employees,Contract,Unknown / Non-Applicable,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
Diversity and Inclusion Workforce Data Scientist,-1,-1,"CIDIS
5.0","Washington, DC",-1,-1,-1,-1,-1,-1
