Job Title,Salary Estimate,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Scientist,$73K - $117K (Glassdoor est.),3.8,"Fifth Third Bank
3.8","Cincinnati, OH",10000+ Employees,1989,Company - Public,Investment Banking & Asset Management,Finance,$5 to $10 billion (USD)
Data Scientist,-1,3.6,"Penske Truck Leasing and Logistics
3.6","Beachwood, OH",10000+ Employees,1969,Company - Private,Transportation Management,Transportation & Logistics,$5 to $10 billion (USD)
"Virology scientist (Rochester, MN)",-1,-1,Imanis Life Sciences,Ohio,-1,-1,-1,-1,-1,-1
Medical Lab Tech/Medical Lab Scientist - Mercy Health Willard - Part Time 2nd/3rd Shift,$42K - $73K (Glassdoor est.),3.7,"Mercy Health
3.7","Willard, OH",10000+ Employees,1973,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD)
Medical Lab Tech/Medical Lab Scientist - Mercy Health Willard - Part Time 2nd/3rd Shift,$42K - $73K (Glassdoor est.),3.7,"Mercy Health
3.7","Willard, OH",-1,-1,-1,-1,-1,-1
Medical Lab Scientist (MLS) Mercy Health St. Elizabeth Youngstown,$17 - $24 Per Hour(Glassdoor est.),3.7,"Mercy Health
3.7","Youngstown, OH",10000+ Employees,1973,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD)
R&D Senior Scientist,$53K - $130K (Glassdoor est.),3.7,"The J. M. Smucker Company
3.7","Orrville, OH",5001 to 10000 Employees,1897,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD)
Medical Lab Tech / Medical Lab Scientist - Lab - Mercy Sylvania - Full Time Nights,$26K - $49K (Glassdoor est.),3.7,"Mercy Health
3.7","Toledo, OH",10000+ Employees,1973,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD)
Data Engineer,$57K - $114K (Glassdoor est.),3.8,"Oatey
3.8","Cleveland, OH",501 to 1000 Employees,1916,Company - Private,Industrial Manufacturing,Manufacturing,$100 to $500 million (USD)
Associate Environmental Scientist,$34K - $70K (Glassdoor est.),2.1,"TTL Associates, Inc.
2.1","Toledo, OH",51 to 200 Employees,1927,Company - Private,Consulting,Business Services,$10 to $25 million (USD)
Data Engineer- External Integration,$50K - $101K (Glassdoor est.),3.7,"University Hospitals
3.7","Shaker Heights, Cuyahoga, OH",10000+ Employees,1863,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
"Data Scientist II, PV Performance",$52K - $55K (Glassdoor est.),4.1,"First Solar
4.1","Perrysburg, OH",5001 to 10000 Employees,1999,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$2 to $5 billion (USD)
Data Scientist I,-1,3.8,"Battelle
3.8","Columbus, OH",10000+ Employees,1929,Nonprofit Organization,Research & Development,Business Services,$5 to $10 billion (USD)
Business Intelligence Analyst - Ohio,$85K - $96K (Glassdoor est.),3.4,"IMCD U.S.
3.4","Westlake, OH",1001 to 5000 Employees,1990,Company - Public,Wholesale,Business Services,$2 to $5 billion (USD)
Data Scientist,$66K - $122K (Glassdoor est.),4.5,"Azimuth Corporation
4.5","Wright Patterson AFB, OH",51 to 200 Employees,2001,Company - Private,Federal Agencies,Government,$5 to $10 million (USD)
Sr Data Scientist,$80K - $147K (Glassdoor est.),3.6,"Citizens
3.6","Dublin, OH",10000+ Employees,1828,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD)
Data Scientist II,-1,3.8,"Battelle
3.8","Columbus, OH",10000+ Employees,1929,Nonprofit Organization,Research & Development,Business Services,$5 to $10 billion (USD)
Data Scientist II,-1,3.8,"Battelle
3.8","Columbus, OH",-1,-1,-1,-1,-1,-1
Data Scientist,$61K - $116K (Glassdoor est.),3.7,"University Hospitals
3.7","Mayfield Heights, Cuyahoga, OH",-1,-1,-1,-1,-1,-1
Data Scientist,$70K - $110K (Glassdoor est.),4.4,"Trimble
4.4","Mayfield Heights, Cuyahoga, OH",201 to 500 Employees,1979,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Data Scientist,$59K - $115K (Glassdoor est.),3.7,"The J. M. Smucker Company
3.7","Orrville, OH",5001 to 10000 Employees,1897,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD)
Data Engineer- Internal Integration,$50K - $101K (Glassdoor est.),3.7,"University Hospitals
3.7","Shaker Heights, Cuyahoga, OH",10000+ Employees,1863,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
Data Scientist,$87K - $99K (Glassdoor est.),4.1,"Resolvit.com
4.1","Cincinnati, OH",201 to 500 Employees,2002,Company - Private,Consulting,Business Services,$25 to $50 million (USD)
Data Scientist,$67K - $100K (Glassdoor est.),-1,"Rainmaker Resources, LLC","Cincinnati, OH",-1,-1,-1,-1,-1,-1
Data Scientist,$98K - $158K (Glassdoor est.),3.4,"Quotient Technology Inc.
3.4","Cincinnati, OH",501 to 1000 Employees,1998,Company - Public,Advertising & Marketing,Business Services,$100 to $500 million (USD)
Data Scientist,$74K - $121K (Glassdoor est.),3.9,"Western & Southern Financial Group
3.9","Cincinnati, OH",1001 to 5000 Employees,1888,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD)
Data Scientist,$68K - $108K (Glassdoor est.),3.8,"Huntington Bank
3.8","Columbus, OH",10000+ Employees,1866,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD)
Data Scientist,$111K - $121K (Glassdoor est.),4.3,"Upstart
4.3","Columbus, OH",501 to 1000 Employees,2012,Company - Public,Lending,Finance,Unknown / Non-Applicable
Data Scientist,$60K - $101K (Glassdoor est.),3.4,"Money Mart Financial Services
3.4","Columbus, OH",5001 to 10000 Employees,1982,Company - Private,Lending,Finance,$1 to $2 billion (USD)
Data Scientist,$64K - $110K (Glassdoor est.),5.0,"auticon
5.0","Columbus, OH",201 to 500 Employees,2011,Unknown,IT Services,Information Technology,Less than $1 million (USD)
Data Scientist,$73K - $112K (Glassdoor est.),4.2,"Root Insurance Company
4.2","Columbus, OH",501 to 1000 Employees,2015,Company - Public,Insurance Carriers,Insurance,$100 to $500 million (USD)
Data Scientist,-1,3.2,"CAS
3.2","Columbus, OH",1001 to 5000 Employees,1907,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD)
Data Scientist,$60K - $104K (Glassdoor est.),3.9,"Olive
3.9","Columbus, OH",501 to 1000 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Associate Scientist,$40K - $80K (Glassdoor est.),-1,Cleveland Diagnostics Inc,"Cleveland, OH",-1,-1,-1,-1,-1,-1
Data Scientist,$73K - $129K (Glassdoor est.),3.4,"Safelite Group
3.4","Columbus, OH",10000+ Employees,1947,Company - Private,Auto Repair & Maintenance,"Construction, Repair & Maintenance",$2 to $5 billion (USD)
Data Scientist,-1,3.7,"Vorys, Sater, Seymour and Pease LLP.
3.7","Cincinnati, OH",501 to 1000 Employees,1909,Company - Private,Legal,Accounting & Legal,Unknown / Non-Applicable
Data Scientist,$70K - $127K (Glassdoor est.),3.7,"Tyto Athene
3.7","Fairborn, OH",201 to 500 Employees,2018,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
Data Scientist,$59K - $105K (Glassdoor est.),4.1,"Ascendum
4.1","Cincinnati, OH",201 to 500 Employees,1985,Subsidiary or Business Segment,Industrial Manufacturing,Manufacturing,Unknown / Non-Applicable
Data Scientist,$72K - $113K (Glassdoor est.),3.6,"Anthem
3.6","Mason, OH",10000+ Employees,2004,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD)
Data Scientist,$64K - $120K (Glassdoor est.),4.3,"Kimball Midwest
4.3","Columbus, OH",1001 to 5000 Employees,1923,Company - Private,Wholesale,Business Services,Unknown / Non-Applicable
Senior Data Scientist,-1,3.8,"Battelle
3.8","Columbus, OH",10000+ Employees,1929,Nonprofit Organization,Research & Development,Business Services,$5 to $10 billion (USD)
Data Scientist,$78K - $115K (Glassdoor est.),3.7,"Emerson
3.7","Sidney, OH",10000+ Employees,1890,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD)
Data Scientist,$47K - $80K (Glassdoor est.),2.5,"Ascend Innovations
2.5","Dayton, OH",51 to 200 Employees,1997,Company - Private,Consulting,Business Services,$1 to $5 million (USD)
Data Scientist,-1,4.8,"TACG Solutions
4.8","Dayton, OH",51 to 200 Employees,2006,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
Data Scientist,$68K - $105K (Glassdoor est.),4.0,"OCLC
4.0","Dublin, OH",1001 to 5000 Employees,1967,Nonprofit Organization,IT Services,Information Technology,$100 to $500 million (USD)
Data Scientist,$75K - $93K (Glassdoor est.),3.3,"CommutAir
3.3","North Olmsted, OH",501 to 1000 Employees,1986,Company - Private,Airlines,Travel & Tourism,$50 to $100 million (USD)
Data Scientist (remote),$56K - $115K (Glassdoor est.),4.7,"Vertical Knowledge
4.7","Chagrin Falls, OH",51 to 200 Employees,2007,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD)
"Data Scientist, Customer Intelligence - Opportunity for Working Remotely Columbus, OH",$82K - $146K (Glassdoor est.),4.3,"VMware
4.3","Columbus, OH",10000+ Employees,1998,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD)
Quality Data Analyst - Healthcare,$35K - $67K (Glassdoor est.),2.7,"Neighborhood Health Association
2.7","Toledo, OH",51 to 200 Employees,Company - Private,Health Care Services & Hospitals,Health Care,$5 to $10 million (USD),-1
Data Scientist,$63K - $114K (Glassdoor est.),3.6,"American Chemical Society
3.6","Columbus, OH",1001 to 5000 Employees,1876,Nonprofit Organization,Membership Organizations,Business Services,$500 million to $1 billion (USD)
Data Scientist,-1,-1,TACG Solutions,"Dayton, OH",-1,-1,-1,-1,-1,-1
Data Scientist- Open to Remote,$59K - $118K (Glassdoor est.),4.0,"National Interstate
4.0","Richfield, OH",501 to 1000 Employees,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD)
Data Scientist- Open to Remote,$65K - $113K (Glassdoor est.),4.3,"Great American Insurance Group
4.3","Richfield, OH",5001 to 10000 Employees,1872,Subsidiary or Business Segment,Insurance Carriers,Insurance,$2 to $5 billion (USD)
Data Scientist II,$83K - $135K (Glassdoor est.),3.8,"FIS Global
3.8","Cincinnati, OH",10000+ Employees,1968,Company - Public,Financial Transaction Processing,Finance,$10+ billion (USD)
Data Scientist,$63K - $105K (Glassdoor est.),3.4,"Alliance Data
3.4","Columbus, OH",10000+ Employees,1996,Company - Public,Advertising & Marketing,Business Services,$5 to $10 billion (USD)
Data Scientist III,$85K - $105K (Glassdoor est.),3.8,"Battelle
3.8","Columbus, OH",10000+ Employees,1929,Nonprofit Organization,Research & Development,Business Services,$5 to $10 billion (USD)
Machine Learning Engineer,$141K - $208K (Glassdoor est.),4.3,"Upstart
4.3","Columbus, OH",501 to 1000 Employees,2012,Company - Public,Lending,Finance,Unknown / Non-Applicable
Associate Data Scientist,$64K - $105K (Glassdoor est.),4.2,"Root Insurance Company
4.2","Columbus, OH",501 to 1000 Employees,2015,Company - Public,Insurance Carriers,Insurance,$100 to $500 million (USD)
Senior Data Scientist,$86K - $152K (Glassdoor est.),3.4,"Alliance Data
3.4","Columbus, OH",10000+ Employees,1996,Company - Public,Advertising & Marketing,Business Services,$5 to $10 billion (USD)
Research Scientist - Robotic Manufacturing,$41K - $84K (Glassdoor est.),4.0,"UES, Inc.
4.0","Wright Patterson AFB, OH",201 to 500 Employees,1973,Company - Private,Research & Development,Business Services,$50 to $100 million (USD)
Associate Data Scientist,$50K - $98K (Glassdoor est.),-1,Pandata,"Cleveland, OH",-1,-1,-1,-1,-1,-1
Data Scientist- Credit Portfolio Mgt.,$66K - $114K (Glassdoor est.),3.7,"PNC Financial Services Group
3.7","Cleveland, OH",10000+ Employees,1845,Company - Public,Banks & Credit Unions,Finance,$10 to $25 million (USD)
Computational Linguist / Computer Scientist,$61K - $174K (Glassdoor est.),-1,Cubic Corporation,"Beavercreek, OH",-1,-1,-1,-1,-1,-1
Data Scientist - Nationwide Opportunities,$76K - $146K (Glassdoor est.),3.8,"Amazon Web Services, Inc.
3.8","Twinsburg, OH",10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Supply Chain Data Scientist Consultant,$61K - $124K (Glassdoor est.),4.0,"Accenture
4.0","Columbus, OH",10000+ Employees,1989,Company - Public,Consulting,Business Services,$10+ billion (USD)
Procurement Data Analyst,$39K - $77K (Glassdoor est.),4.0,"LeafFilter North, LLC
4.0","Hudson, OH",1001 to 5000 Employees,2005,Company - Private,General Repair & Maintenance,"Construction, Repair & Maintenance",$1 to $2 billion (USD)
Sr Health Data Scientist - REMOTE,$85K - $143K (Glassdoor est.),3.8,"McKesson
3.8","Columbus, OH",10000+ Employees,1833,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
Computer Vison data Scientist,-1,4.0,"Insight Global
4.0","Cincinnati, OH",1001 to 5000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD)
Data Scientist II,$62K - $103K (Glassdoor est.),3.9,"Cleveland Clinic
3.9","Cleveland, OH",10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
Research Scientist - Reactive Materials,$46K - $98K (Glassdoor est.),4.0,"UES, Inc.
4.0","Wright Patterson AFB, OH",201 to 500 Employees,1973,Company - Private,Research & Development,Business Services,$50 to $100 million (USD)
Pricing Data Scientist,$61K - $102K (Glassdoor est.),3.8,"Mettler Toledo
3.8","Columbus, OH",10000+ Employees,1989,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$2 to $5 billion (USD)
Senior Data Scientist,$83K - $155K (Glassdoor est.),3.5,"EXPRESS
3.5","Columbus, OH",10000+ Employees,1980,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$2 to $5 billion (USD)
Associate Data Scientist,$114K - $123K (Glassdoor est.),3.8,"Fifth Third Bank
3.8","Cincinnati, OH",10000+ Employees,1989,Company - Public,Investment Banking & Asset Management,Finance,$5 to $10 billion (USD)
Data Scientist - ascena,$74K - $124K (Glassdoor est.),3.5,"Ascena Retail Group, Inc.
3.5","Pataskala, OH",10000+ Employees,Company - Public,Unknown / Non-Applicable,-1,-1,-1
Senior Data Scientist - ProServe,$92K - $162K (Glassdoor est.),3.8,"Amazon Web Services, Inc.
3.8","Columbus, OH",10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Jr. Data Scientist,$71K - $119K (Glassdoor est.),3.6,"Abercrombie and Fitch Co.
3.6","Columbus, OH",10000+ Employees,1892,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$2 to $5 billion (USD)
Data Analyst,-1,-1,"HARDI (Heating, Air Conditioning, Refrigeration, Distributors Internat","Columbus, OH",-1,-1,-1,-1,-1,-1
Data Scientist - ProServe,$79K - $142K (Glassdoor est.),3.8,"Amazon Web Services, Inc.
3.8","Columbus, OH",10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Lead Media Product Analytics ( Data Science ),$71K - $136K (Glassdoor est.),-1,Digital Republic Talent,"Cincinnati, OH",-1,-1,-1,-1,-1,-1
Sr Data Scientist,$66K - $125K (Glassdoor est.),3.7,"Cardinal Health
3.7","Dublin, OH",10000+ Employees,1971,Company - Public,Wholesale,Business Services,$10+ billion (USD)
Radiochemist – Research Scientist,$51K - $106K (Glassdoor est.),3.1,"Pace Analytical Services, LLC
3.1","Columbus, OH",1001 to 5000 Employees,1978,Company - Private,Research & Development,Business Services,$100 to $500 million (USD)
Data Analyst,$43K - $83K (Glassdoor est.),3.7,"Lucas County
3.7","Toledo, OH",51 to 200 Employees,Government,Federal Agencies,Government,$1 to $5 million (USD),-1
Senior Data Scientist,-1,4.4,"Latitude, Inc.
4.4","Beavercreek, OH",1 to 50 Employees,Company - Private,Consulting,Business Services,$1 to $5 million (USD),-1
Research Scientist 1 (General Toxicology) 1 1,$46K - $85K (Glassdoor est.),3.5,"Charles River Laboratories
3.5","Ashland, OH",10000+ Employees,1947,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD)
"Senior Associate, Data Scientist Optimization",$79K - $152K (Glassdoor est.),3.9,"KPMG
3.9","Cleveland, OH",10000+ Employees,1987,Company - Private,Consulting,Business Services,$1 to $2 billion (USD)
Pricing Data Scientist,-1,-1,"Rainmaker Resources, LLC","Cincinnati, OH",-1,-1,-1,-1,-1,-1
"Senior Associate, Data Scientist",$72K - $129K (Glassdoor est.),3.9,"KPMG
3.9","Columbus, OH",10000+ Employees,1987,Company - Private,Consulting,Business Services,$1 to $2 billion (USD)
Research Data Scientist I,$56K - $103K (Glassdoor est.),3.9,"Cleveland Clinic
3.9","Cleveland, OH",10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
R&D Scientist (Lead Aerospace Research Scientist),$55K - $114K (Glassdoor est.),3.8,"National Geospatial-Intelligence Agency
3.8","Dayton, OH",10000+ Employees,1996,Government,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable
Machine Learning Engineer,-1,3.6,"Abercrombie and Fitch Co.
3.6","Columbus, OH",10000+ Employees,1892,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$2 to $5 billion (USD)
Program Analyst - Security Data Scientist,$77K - $128K (Glassdoor est.),3.4,"Fiserv, Inc.
3.4","Dublin, OH",10000+ Employees,1984,Company - Public,Financial Transaction Processing,Finance,$10+ billion (USD)
Master Data Analyst,$47K - $87K (Glassdoor est.),4.1,"Nestle USA
4.1","Solon, OH",10000+ Employees,1866,Subsidiary or Business Segment,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD)
Senior Data Scientist,$83K - $154K (Glassdoor est.),3.5,"Ascena Retail Group, Inc.
3.5","Pataskala, OH",10000+ Employees,Company - Public,Unknown / Non-Applicable,-1,-1,-1
Data Analyst- $20.00/hr.,-1,3.5,"Kelly
3.5","Lebanon, OH",5001 to 10000 Employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD)
Data Science Tutoring/Teaching,$60K - $101K (Glassdoor est.),4.6,"Wyzant
4.6","Dayton, OH",51 to 200 Employees,2005,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Remote Senior Data Scientist,-1,3.6,"Vaco
3.6","Cleveland, OH",1001 to 5000 Employees,2002,Company - Private,Consulting,Business Services,$500 million to $1 billion (USD)
Senior Data Scientist,$75K - $143K (Glassdoor est.),3.9,"Moen
3.9","North Olmsted, OH",201 to 500 Employees,Subsidiary or Business Segment,Wholesale,Business Services,$50 to $100 million (USD),-1
DATA SCIENTIST - HEALTHCARE,$60K - $119K (Glassdoor est.),3.5,"Premier Health
3.5","Dayton, OH",10000+ Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),-1
Senior Data Scientist (Remote),$89K - $151K (Glassdoor est.),3.8,"FIS Global
3.8","Cincinnati, OH",10000+ Employees,1968,Company - Public,Financial Transaction Processing,Finance,$10+ billion (USD)
Machine Learning Engineer,-1,5.0,"Physna
5.0",Ohio,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1
Sr. Data Analyst,$64K - $119K (Glassdoor est.),-1,Tranzeal,"Cincinnati, OH",-1,-1,-1,-1,-1,-1
"Principal Data Scientist, ProServe",$88K - $186K (Glassdoor est.),3.8,"Amazon Web Services, Inc.
3.8","Twinsburg, OH",10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Senior Data Scientist,$80K - $148K (Glassdoor est.),4.8,"The Perduco Group
4.8","Beavercreek, OH",51 to 200 Employees,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1
Sr Health Data Scientist - REMOTE,-1,-1,McKesson Specialty Health Technology Products LLC,"Columbus, OH",-1,-1,-1,-1,-1,-1
Data Engineer - Remote,$52K - $111K (Glassdoor est.),3.8,"PATRA
3.8","Cleveland, OH",201 to 500 Employees,2005,Company - Private,Insurance Agencies & Brokerages,Insurance,$50 to $100 million (USD)
Senior Data Scientist,$73K - $130K (Glassdoor est.),3.6,"G&J Pepsi-Cola Bottlers
3.6","Cincinnati, OH",1001 to 5000 Employees,1925,Company - Private,Food & Beverage Manufacturing,Manufacturing,$500 million to $1 billion (USD)
"Optimization Engineer- Data Scientist- Columbus, OH Plant",$72K - $126K (Glassdoor est.),3.9,"Abbott Laboratories
3.9","Columbus, OH",10000+ Employees,1888,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
Data Engineer,$56K - $116K (Glassdoor est.),3.8,"PATRA
3.8","Cleveland, OH",201 to 500 Employees,2005,Company - Private,Insurance Agencies & Brokerages,Insurance,$50 to $100 million (USD)
Artificial Intelligence/Machine Learning Engineer,$60K - $115K (Glassdoor est.),4.8,"Applied Research Solutions
4.8","Beavercreek, OH",201 to 500 Employees,2012,Contract,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable
Data Analyst,$42K - $79K (Glassdoor est.),3.1,"CorTech
3.1","Fairfield, OH",201 to 500 Employees,1999,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD)
Data Engineer I/II,$57K - $109K (Glassdoor est.),4.3,"DriveCentric
4.3","Cincinnati, OH",51 to 200 Employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Senior Data Scientist- Machine Learning Scientist,$44K - $91K (Glassdoor est.),3.9,"Medibio
3.9","Zone, OH",1 to 50 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1
Data Scientist Lead,$85K - $99K (Glassdoor est.),4.0,"Progressive
4.0","Mayfield, OH",10000+ Employees,1937,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD)
Data Analyst,-1,3.9,"Randstad General Staffing
3.9","Westerville, OH",10000+ Employees,1960,Company - Public,Staffing & Outsourcing,Business Services,$10+ billion (USD)
Sr. Data Scientist,-1,4.0,"Insight Global
4.0","Cincinnati, OH",1001 to 5000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD)
Data Analyst,$50K - $99K (Glassdoor est.),3.7,"U.S. Bank
3.7","Cincinnati, OH",10000+ Employees,1863,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD)
Data Science Intern,-1,4.3,"Great American Insurance Co.
4.3","Cincinnati, OH",5001 to 10000 Employees,1872,Subsidiary or Business Segment,Insurance Carriers,Insurance,$2 to $5 billion (USD)
"Consultant, Advanced Data Analytics & Insights – Digital Analytics",$46K - $89K (Glassdoor est.),3.8,"Huntington Bank
3.8","Columbus, OH",10000+ Employees,1866,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD)
Business Intelligence Analyst (Remote),$48K - $90K (Glassdoor est.),4.3,"Updox
4.3","Dublin, OH",51 to 200 Employees,2009,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Data Scientist III,$66K - $111K (Glassdoor est.),3.8,"Thermo Fisher Scientific
3.8","Columbus, OH",10000+ Employees,1902,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Machine Learning Engineer,-1,4.4,"Path Robotics
4.4","Columbus, OH",51 to 200 Employees,2016,Company - Private,Industrial Manufacturing,Manufacturing,Unknown / Non-Applicable
Data Analyst,$39K - $68K (Glassdoor est.),-1,"Rainmaker Resources, LLC","Cincinnati, OH",-1,-1,-1,-1,-1,-1
Mid-Level Data Scientist,$56K - $97K (Glassdoor est.),4.0,"pep
4.0","Cincinnati, OH",201 to 500 Employees,2004,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable
Mid-Level Data Scientist,$56K - $97K (Glassdoor est.),4.0,"pep
4.0","Cincinnati, OH",-1,-1,-1,-1,-1,-1
Data Modeler,-1,3.7,"Robert Half
3.7","Holland, OH",10000+ Employees,1948,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD)
"Research Fellow - Digital Health, Data Science and Artificial Intelligence",$67K - $111K (Glassdoor est.),4.1,"Cincinnati Children's Hospital
4.1","Cincinnati, OH",10000+ Employees,1883,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
Digital Data Analyst,-1,-1,Futurety,"Columbus, OH",-1,-1,-1,-1,-1,-1
Credit Analytics Senior Data Scientist,$78K - $132K (Glassdoor est.),3.4,"Alliance Data
3.4","Columbus, OH",10000+ Employees,1996,Company - Public,Advertising & Marketing,Business Services,$5 to $10 billion (USD)
Research Scientist: X-Ray Scattering and Machine Learning,$46K - $98K (Glassdoor est.),4.0,"UES, Inc.
4.0","Wright Patterson AFB, OH",201 to 500 Employees,1973,Company - Private,Research & Development,Business Services,$50 to $100 million (USD)
"Senior Data Scientist, FP&A",$65K - $135K (Glassdoor est.),3.7,"The J. M. Smucker Company
3.7","Orrville, OH",5001 to 10000 Employees,1897,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD)
Data Analyst,$45K - $88K (Glassdoor est.),5.0,"Tech Group International
5.0","Toledo, OH",1 to 50 Employees,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),-1
Tutor or Teacher - Data Science,$59K - $94K (Glassdoor est.),4.6,"Wyzant
4.6","South Webster, OH",51 to 200 Employees,2005,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Data Analyst,$46K - $85K (Glassdoor est.),3.7,"BEPC Inc
3.7","West Chester, OH",51 to 200 Employees,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1
"Senior Associate, Data Scientist, Intelligent Forecasting",$79K - $152K (Glassdoor est.),3.9,"KPMG
3.9","Cleveland, OH",10000+ Employees,1987,Company - Private,Consulting,Business Services,$1 to $2 billion (USD)
Scientist,$64K - $85K (Glassdoor est.),3.5,"Charles River Laboratories
3.5","Cleveland, OH",10000+ Employees,1947,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD)
"Senior Data Analyst - Abbott Nutrition - Columbus, OH",$68K - $111K (Glassdoor est.),3.9,"Abbott Laboratories
3.9","Columbus, OH",10000+ Employees,1888,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
