Job Title,Salary Estimate,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Scientist,$72K - $128K (Glassdoor est.),3.5,"Clarios
3.5","Milwaukee, WI",10000+ Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1
"Sr. Data Engineer – Fairfax, VA",$92K - $159K (Glassdoor est.),3.4,"Vibrent Health
3.4","Fairfax, VA",51 to 200 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Data Engineer,$73K - $134K (Glassdoor est.),3.9,"Leidos
3.9","New York, NY",10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
Finance & Healthcare Analytics Manager,$57K - $114K (Glassdoor est.),3.8,"Reliant Medical Group, Inc
3.8","Worcester, MA",Unknown,1929,Unknown,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
Principal Scientist / Analytical Chemistry,$146K - $172K (Glassdoor est.),-1,iuvo BioScience,"Rush, NY",-1,-1,-1,-1,-1,-1
Staff Data Engineer (Oracle ERP/HCM),$114K - $212K (Glassdoor est.),3.5,"Freedom Financial Network
3.5","San Mateo, CA",1001 to 5000 Employees,2002,Company - Private,Lending,Finance,$500 million to $1 billion (USD)
"Scientist III, Quality Control - 2nd Shift",$66K - $128K (Glassdoor est.),3.6,"Amneal Pharmaceuticals
3.6","Brookhaven, NY",5001 to 10000 Employees,2002,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD)
"Research Scientist, Immuno-Oncology (PhD Required)",-1,-1,"BioTherapeutics, Inc.","Blacksburg, VA",-1,-1,-1,-1,-1,-1
Principal Scientist - Assay Development,$61K - $130K (Glassdoor est.),3.7,"IsoPlexis
3.7","Branford, CT",1 to 50 Employees,Company - Private,Less than $1 million (USD),-1,-1,-1
Business Intelligence Analyst,$67K - $134K (Glassdoor est.),3.9,"Leidos
3.9","Reston, VA",10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
Health Care Data Scientist,$83K - $142K (Glassdoor est.),4.1,"Vizient, Inc.
4.1","Irving, TX",1001 to 5000 Employees,1977,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD)
LC/GC Method Development and Validation Senior Scientist,$55K - $113K (Glassdoor est.),3.4,"Eurofins
3.4","Lancaster, PA",10000+ Employees,1987,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD)
Sales & Marketing Data Analyst,$45K - $100K (Glassdoor est.),3.1,"McLaughlin Gormley King
3.1","Brooklyn Park, MN",51 to 200 Employees,1902,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD)
Sr. Scientist/Scientist Computational Chemistry,$72K - $141K (Glassdoor est.),5.0,"HotSpot Therapeutics
5.0","Boston, MA",Unknown,Company - Public,Unknown / Non-Applicable,-1,-1,-1
Lead Wetland Scientist,$41K - $84K (Glassdoor est.),3.7,"SWCA Environmental Consultants
3.7","Westborough, MA",501 to 1000 Employees,1981,Company - Private,Consulting,Business Services,$100 to $500 million (USD)
"Vice President, Data Science Practice Lead",$134K - $221K (Glassdoor est.),4.2,"Fidelity Investments
4.2","Boston, MA",10000+ Employees,1946,Company - Private,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Scientist,$47K - $96K (Glassdoor est.),3.4,"Louisville Water Company
3.4","Louisville, KY",201 to 500 Employees,1860,Company - Private,Utilities,"Oil, Gas, Energy & Utilities",$100 to $500 million (USD)
Data Scientist / Engineer - Senior / Experienced Level,$132K - $166K (Glassdoor est.),-1,"AWM Smart Shelf (Adroit Worldwide Media, Inc.)","Aliso Viejo, CA",-1,-1,-1,-1,-1,-1
Data Visualization - HCI Scientist,$60K - $122K (Glassdoor est.),3.6,"Epsilon
3.6","Chicago, IL",5001 to 10000 Employees,1969,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$2 to $5 billion (USD)
Remote Data Scientist,-1,3.5,"Acara Solutions
3.5","Tarrytown, NY",10000+ Employees,1957,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
Data Scientist / Engineer - Senior / Experienced Level,$132K - $166K (Glassdoor est.),-1,"AWM Smart Shelf (Adroit Worldwide Media, Inc.)","Aliso Viejo, CA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,3.5,"MSX INTERNATIONAL
3.5","Southfield, MI",5001 to 10000 Employees,Company - Private,Consulting,Business Services,$100 to $500 million (USD),-1
"Development Scientist I/II, Amplification",$61K - $109K (Glassdoor est.),4.9,"New England Biolabs, Inc.
4.9","Ipswich, MA",201 to 500 Employees,1974,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
Pre- Analytic Manager - Maine Medical Center,$51K - $98K (Glassdoor est.),-1,MaineHealth - NorDx,"Portland, ME",-1,-1,-1,-1,-1,-1
Clinical Laboratory Scientist,$57K - $111K (Glassdoor est.),3.4,"MarinHealth Medical Center
3.4","Greenbrae, CA",1001 to 5000 Employees,1952,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
Scientist I/Postdoctoral Scientist,$64K - $132K (Glassdoor est.),-1,"Biomodels, LLC","Waltham, MA",-1,-1,-1,-1,-1,-1
Scientist/ Manager – Process Analytics,$82K - $161K (Glassdoor est.),3.1,"Evelo Biosciences
3.1","Cambridge, MA",1 to 50 Employees,Company - Public,Less than $1 million (USD),-1,-1,-1
Environmental Scientist/Technical Writer,$36K - $79K (Glassdoor est.),3.2,"Talon/LPE
3.2","Amarillo, TX",51 to 200 Employees,1997,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$25 to $50 million (USD)
Data Scientist,$72K - $135K (Glassdoor est.),3.7,"Utility Associates
3.7","Decatur, GA",1 to 50 Employees,2000,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD)
Clinical Laboratory Scientist I-III,$56K - $115K (Glassdoor est.),-1,Artemis DNA,"Irvine, CA",-1,-1,-1,-1,-1,-1
Molecular Diagnostics _ R&D Scientist II,$54K - $98K (Glassdoor est.),1.0,"Maine Molecular Quality Controls, Inc
1.0","Saco, ME",1 to 50 Employees,Company - Private,$1 to $5 million (USD),-1,-1,-1
Financial Data Analyst (North of Chicago),$65K - $79K (Employer est.),3.6,"Uline
3.6","Chicago, IL",5001 to 10000 Employees,1980,Company - Private,Industrial Manufacturing,Manufacturing,Unknown / Non-Applicable
Sr. Data Engineer,$90K - $170K (Glassdoor est.),3.5,"Alteryx, Inc.
3.5","Ann Arbor, MI",1001 to 5000 Employees,1997,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD)
Data Scientist,$88K - $99K (Glassdoor est.),4.2,"Colgate-Palmolive
4.2","Piscataway, NJ",10000+ Employees,1806,Company - Public,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD)
Machine Learning Engineer,$70K - $131K (Glassdoor est.),3.8,"CPS Energy
3.8","San Antonio, TX",1001 to 5000 Employees,1942,Self-employed,Energy,"Oil, Gas, Energy & Utilities",$2 to $5 billion (USD)
Seat Services Data Analyst (Fayetteville),$45K - $96K (Glassdoor est.),3.9,"Leidos
3.9","Fayetteville, NC",10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
Seat Services Data Analyst (Norfolk),$40K - $74K (Glassdoor est.),3.9,"Leidos
3.9","Norfolk, VA",10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
Data Scientist II,-1,-1,Data Analysis Inc.,California,-1,-1,-1,-1,-1,-1
Cloud Data Engineer for Autonomous Driving,$94K - $130K (Glassdoor est.),4.1,"Lucid Motors
4.1","Newark, CA",1001 to 5000 Employees,2007,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable
R&D Scientist,$39K - $84K (Glassdoor est.),3.5,"LGC Limited
3.5","Middleton, WI",1001 to 5000 Employees,1842,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
"Scientist/Sr. Scientist, Oligonucleotide Synthesis",$86K - $115K (Glassdoor est.),3.5,"LGC Limited
3.5","Petaluma, CA",1001 to 5000 Employees,1842,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
Data Engineer,$73K - $126K (Glassdoor est.),3.4,"MUFG
3.4","Tempe, AZ",10000+ Employees,1864,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD)
"VP of Data, MMM",-1,4.3,"Corporate Brokers
4.3","Columbia, MD",501 to 1000 Employees,2003,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD)
Data Analyst,$44K - $84K (Glassdoor est.),3.1,"Gift of Life Donor Program
3.1","Philadelphia, PA",51 to 200 Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,"Gift of Life Donor Program
3.1","Philadelphia, PA",-1,-1,-1,-1,-1,-1
