Job Title,Salary Estimate,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
DATA SCIENTIST AND MACHINE LEARNING,$86K - $186K (Glassdoor est.),-1,Zettalogix,"Iselin, NJ",-1,-1,-1,-1,-1,-1
Machine Learning Engineer,$76K - $143K (Glassdoor est.),4.1,"Bank of America
4.1","Pennington, NJ",10000+ Employees,1904,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD)
Senior Data Scientist,$105K - $167K (Glassdoor est.),4.0,"Verizon
4.0","Branchburg, NJ",10000+ Employees,2000,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Distinguished Data Scientist,$103K - $133K (Glassdoor est.),4.0,"Verizon
4.0","Basking Ridge, NJ",10000+ Employees,2000,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
"(Clinical Safety Data Scientist), JREVIEW, INFORM",$83K - $116K (Glassdoor est.),4.2,"MaxisIT Inc
4.2","Woodcliff Lake, NJ",201 to 500 Employees,2004,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD)
"Data Scientist, Customer Intelligence - Opportunity for Working Remotely Newark, NJ",$108K - $144K (Glassdoor est.),4.3,"VMware
4.3","Newark, NJ",10000+ Employees,1998,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD)
Sr Data Scientist - Strategic Risk – Lead,$93K - $177K (Glassdoor est.),4.1,"BMW Financial Services, US
4.1","Woodcliff Lake, NJ",10000+ Employees,1916,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD)
"Senior Data Scientist, Artificial Intelligence Research",$90K - $175K (Glassdoor est.),3.6,"Kroll
3.6","Morristown, NJ",1001 to 5000 Employees,2004,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$100 to $500 million (USD)
"Data Scientist - Engineering, Stack, Python",$74K - $130K (Glassdoor est.),-1,"Specialty Systems, Inc.","Toms River, NJ",-1,-1,-1,-1,-1,-1
Machine Learning Engineer,$59K - $111K (Glassdoor est.),-1,JSR Tech Consulting,"Newark, NJ",-1,-1,-1,-1,-1,-1
"Senior Scientist, Data Science",-1,4.0,"Genmab
4.0","Princeton, NJ",51 to 200 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1
Research Scientist Neuroscience,$41K - $91K (Glassdoor est.),3.5,"Hackensack Meridian Health
3.5","Edison, NJ",10000+ Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),-1
Senior Data Scientist,$99K - $179K (Glassdoor est.),3.6,"Sumitomo Mitsui Banking Corporation
3.6","Jersey City, NJ",10000+ Employees,1996,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
"Senior Data Scientist, Business Intelligence",$124K - $208K (Glassdoor est.),3.9,"Forbes Media
3.9","Jersey City, NJ",201 to 500 Employees,1917,Company - Private,Publishing,Media,Unknown / Non-Applicable
Senior Data Scientist -Business Analytics,$73K - $154K (Glassdoor est.),4.1,"BMW Financial Services, US
4.1","Woodcliff Lake, NJ",10000+ Employees,1916,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD)
Scientist,-1,3.5,"Kelly
3.5","Juliustown, NJ",5001 to 10000 Employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD)
Tech Ops/Data Analyst,$48K - $95K (Glassdoor est.),3.6,"All American Healthcare Services Inc
3.6","Newark, NJ",1 to 50 Employees,Hospital,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),-1
Summer 2021 Data Engineer Internship,$53K - $107K (Glassdoor est.),3.7,"Dow Jones
3.7","Princeton, NJ",5001 to 10000 Employees,1882,Subsidiary or Business Segment,News Outlet,Media,$500 million to $1 billion (USD)
Senior Applied Data Scientist,-1,4.1,"dunnhumby
4.1",New Jersey,1001 to 5000 Employees,1989,Company - Private,Consulting,Business Services,$500 million to $1 billion (USD)
"Senior Associate, Data Scientist Optimization",$89K - $172K (Glassdoor est.),3.9,"KPMG
3.9","Short Hills, NJ",10000+ Employees,1987,Company - Private,Consulting,Business Services,$1 to $2 billion (USD)
HR Data Engineer,$64K - $127K (Glassdoor est.),3.8,"Campbell Soup
3.8","Camden, NJ",10000+ Employees,1869,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD)
Principal Data Scientist - ProServe,-1,3.8,"Amazon Web Services, Inc.
3.8",New Jersey,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Scientist IV, Formulation Pharmaceutics",$75K - $144K (Glassdoor est.),4.1,"Boehringer Ingelheim
4.1","North Brunswick, NJ",10000+ Employees,1885,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Senior Data Scientist - CV/AI,$90K - $174K (Glassdoor est.),4.4,"Store No. 8
4.4","Hoboken, NJ",1 to 50 Employees,Company - Public,Unknown / Non-Applicable,-1,-1,-1
"Associate Director, Data Science, Neurology",-1,4.0,"System One
4.0","Westwood, NJ",5001 to 10000 Employees,1979,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD)
Data Analyst,$52K - $102K (Glassdoor est.),4.8,"Calculated Hire
4.8","New Brunswick, NJ",51 to 200 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1
Data Analyst,$45K - $93K (Glassdoor est.),4.1,"Bloomberg
4.1","Princeton, NJ",10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
(100% remote) Sr Data Scientist,$129K - $211K (Glassdoor est.),4.0,"Freedom Mortgage
4.0","Marlton, NJ",5001 to 10000 Employees,1990,Company - Private,Investment Banking & Asset Management,Finance,$1 to $2 billion (USD)
Pharmacovigilance Scientist I,-1,4.0,"System One
4.0","Basking Ridge, NJ",5001 to 10000 Employees,1979,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD)
"Director Data Scientist, Marketing",$112K - $209K (Glassdoor est.),4.2,"Bayer
4.2","Whippany, NJ",10000+ Employees,1863,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Associate Director PV Scientist,-1,3.5,"Kelly
3.5","Summit, NJ",5001 to 10000 Employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD)
Data Engineer,$77K - $110K (Glassdoor est.),3.6,"Michael Page
3.6","Hoboken, NJ",201 to 500 Employees,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,-1
"Staff Data Scientist, Voice & Search",$85K - $151K (Glassdoor est.),3.7,"SiriusXM
3.7","Lawrenceville, NJ",1001 to 5000 Employees,1990,Company - Public,Radio,Media,$2 to $5 billion (USD)
Real-World Analytics & Data Science (RADS) Fellowship,$80K - $130K (Glassdoor est.),4.1,"Bristol Myers Squibb
4.1","Princeton, NJ",10000+ Employees,1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Senior Data Scientist - Omnichannel & HCP,$95K - $166K (Glassdoor est.),4.2,"Johnson & Johnson Family of Companies
4.2","Skillman, NJ",10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Machine Learning Scientist,$65K - $150K (Glassdoor est.),3.1,"Ayata
3.1","Edison, NJ",1 to 50 Employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),-1
Data Analyst,$45K - $99K (Glassdoor est.),3.8,"RWJBarnabas Health
3.8","Newark, NJ",10000+ Employees,1982,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
"Senior Data Scientist, Product & Process Modelling",$91K - $167K (Glassdoor est.),3.8,"Ingredion
3.8","Bridgewater, NJ",10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD)
Data Modeler,-1,3.8,"TEKsystems
3.8","Summit, NJ",1001 to 5000 Employees,1983,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD)
Associate Research Scientist - LPBM38255,$59K - $119K (Glassdoor est.),4.0,"TechData Service Company, LLC
4.0","New Brunswick, NJ",1 to 50 Employees,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1
Lead Data Scientist,$134K - $212K (Glassdoor est.),4.0,"Verizon
4.0","Piscataway, NJ",10000+ Employees,2000,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Sr. Data Scientist,$120K - $140K (Glassdoor est.),3.8,"Prudential
3.8","Newark, NJ",10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
"Scientist IV, Occupational Toxicologist",$76K - $209K (Glassdoor est.),4.1,"Boehringer Ingelheim
4.1","North Brunswick, NJ",10000+ Employees,1885,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Software Development Engineer (Big Data and ML) - FinTech,$111K - $190K (Glassdoor est.),3.8,"Amazon.com Services LLC
3.8","Jersey City, NJ",10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Data Analyst,$49K - $92K (Glassdoor est.),3.6,"GAF Materials Corporation
3.6","Parsippany, NJ",1001 to 5000 Employees,1886,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD)
Principal Data Scientist,$97K - $155K (Glassdoor est.),4.0,"Verizon
4.0","Piscataway, NJ",10000+ Employees,2000,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Senior Data Scientist - ProServe,$122K - $217K (Glassdoor est.),3.8,"Amazon Web Services, Inc.
3.8","Newark, NJ",10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Senior Machine Learning Engineer,$106K - $202K (Glassdoor est.),4.1,"Capital One
4.1","Demarest, NJ",10000+ Employees,1994,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD)
Research Scientist,-1,3.5,"Kelly
3.5","Lambertville, NJ",5001 to 10000 Employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD)
"Associate Director, IT Business Partnering, Genomic Data & Technologies",$103K - $192K (Glassdoor est.),4.1,"Bristol Myers Squibb
4.1","Princeton, NJ",10000+ Employees,1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Quantitative Analyst – Model Validation,$69K - $134K (Glassdoor est.),3.8,"UBS
3.8","Weehawken, NJ",10000+ Employees,1862,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
"AVP, Data Science",$92K - $159K (Glassdoor est.),4.0,"Morgan Stanley
4.0","Jersey City, NJ",10000+ Employees,1935,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Data Visualization Lead,$64K - $132K (Glassdoor est.),3.6,"L&T Infotech
3.6","Edison, NJ",10000+ Employees,1997,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable
Data Modeler,$60K - $142K (Glassdoor est.),4.3,"MATRIX Resources
4.3","Mountainside, NJ",201 to 500 Employees,1983,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Senior Data Scientist - Strategic Risk - Lead,$93K - $179K (Glassdoor est.),-1,"BMW Group Financial Services NA, LLC","Woodcliff Lake, NJ",-1,-1,-1,-1,-1,-1
"Data Analyst, Revenue Operations",$51K - $98K (Glassdoor est.),4.0,"Advanced Systems Concepts, Inc.
4.0","Morristown, NJ",51 to 200 Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD)
"Senior Associate, Data Scientist, Intelligent Forecasting",$89K - $172K (Glassdoor est.),3.9,"KPMG
3.9","Short Hills, NJ",10000+ Employees,1987,Company - Private,Consulting,Business Services,$1 to $2 billion (USD)
"Senior Associate, Data Scientist, Intelligent Forecasting",$89K - $172K (Glassdoor est.),3.9,"KPMG
3.9","Short Hills, NJ",-1,-1,-1,-1,-1,-1
2021 Global Data Science Advanced Graduate ML Track Co-Op,$65K - $113K (Glassdoor est.),4.2,"Merck
4.2","Kenilworth, NJ",10000+ Employees,1891,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Data Analyst Intern,-1,3.8,"My Job Tank
3.8","Jersey City, NJ",51 to 200 Employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Pharmacovgilance Scientist,-1,3.5,"Kelly
3.5","Lawrenceville, NJ",5001 to 10000 Employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD)
Data Science Adjuncts,$72K - $140K (Glassdoor est.),3.6,"Saint Peter's University
3.6","Jersey City, NJ",201 to 500 Employees,1872,College / University,Colleges & Universities,Education,$100 to $500 million (USD)
Staff Data Scientist - Machine Learning,$93K - $187K (Glassdoor est.),3.4,"Walmart
3.4","Hoboken, NJ",10000+ Employees,1994,Company - Public,General Merchandise & Superstores,Retail,$10+ billion (USD)
Cloud Data Engineer - ETL/Spark/JAVA,$72K - $151K (Glassdoor est.),3.8,"JPMorgan Chase Bank, N.A.
3.8","Jersey City, NJ",10000+ Employees,1799,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$10+ billion (USD)
Data Engineer,$57K - $117K (Glassdoor est.),4.4,"Liberty Personnel Services
4.4","Princeton, NJ",1 to 50 Employees,2003,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD)
Systems/Data Analyst,$55K - $117K (Glassdoor est.),3.6,"Michael Page
3.6","Hoboken, NJ",201 to 500 Employees,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,-1
Analytical Scientist,$60K - $115K (Glassdoor est.),3.8,"Ashland
3.8","Bridgewater, NJ",1001 to 5000 Employees,1924,Company - Public,Chemical Manufacturing,Manufacturing,$2 to $5 billion (USD)
"Product Analyst, Data Science",$74K - $155K (Glassdoor est.),4.5,"Tiger Analytics
4.5","Jersey City, NJ",501 to 1000 Employees,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD)
Real World Evidence Scientist,$60K - $118K (Glassdoor est.),-1,Penfield Search Partners,"Hoboken, NJ",-1,-1,-1,-1,-1,-1
"Clinical Scientist Team Lead, Cellular Therapy",$66K - $121K (Glassdoor est.),4.1,"Bristol Myers Squibb
4.1","Summit, NJ",10000+ Employees,1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Data Analyst Interns (3) - Spring/Summer 2021,$48K - $96K (Glassdoor est.),3.8,"Benjamin Moore
3.8","Montvale, NJ",1001 to 5000 Employees,1883,Company - Private,Consumer Products Manufacturing,Manufacturing,$1 to $2 billion (USD)
Senior Data Scientist - Nationwide Opportunities,-1,3.8,"Amazon Web Services, Inc.
3.8",New Jersey,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Associate Research Scientist,-1,3.5,"Kelly
3.5","Raritan, NJ",5001 to 10000 Employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD)
Research Scientist,-1,4.0,"System One
4.0","New Brunswick, NJ",5001 to 10000 Employees,1979,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD)
Manufacturing - Postdoctoral Scientist,-1,3.5,"Kelly
3.5","New Brunswick, NJ",5001 to 10000 Employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD)
Global Data Science – Senior Specialist of Data Science,$118K - $199K (Glassdoor est.),4.2,"Merck
4.2","Kenilworth, NJ",10000+ Employees,1891,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Associate Scientist,-1,4.0,"System One
4.0","Summit, NJ",5001 to 10000 Employees,1979,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD)
"o Vice President, Chief Data Scientist, US Insurance & Retirement",$170K - $286K (Glassdoor est.),3.8,"Prudential
3.8","Newark, NJ",10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Postdoctoral Scientist,-1,4.0,"System One
4.0","New Brunswick, NJ",5001 to 10000 Employees,1979,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD)
Quality/ Data Analyst - Tableau,-1,4.1,"SRG
4.1","Madison, NJ",51 to 200 Employees,1990,Contract,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
Lead Data Scientist,$99K - $191K (Glassdoor est.),-1,JSR Tech Consulting,"Newark, NJ",-1,-1,-1,-1,-1,-1
"Vice President, Chief Data Scientist, Marketing/Digital",$168K - $282K (Glassdoor est.),3.8,"Prudential
3.8","Newark, NJ",10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Sr Architect - Data Science Platforms,$92K - $161K (Glassdoor est.),4.1,"Bank of America
4.1","Pennington, NJ",10000+ Employees,1904,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD)
Analytical Scientist,$74K - $136K (Glassdoor est.),3.8,"Ingredion
3.8","Bridgewater, NJ",10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD)
"Credit Risk Quantitative Analyst, AVP",-1,3.4,"CIT Group Inc.
3.4","Livingston, NJ",1001 to 5000 Employees,1908,Company - Public,Banks & Credit Unions,Finance,$2 to $5 billion (USD)
Data Science Analyst,$50K - $89K (Glassdoor est.),3.8,"Thermo Fisher Scientific
3.8","Newark, NJ",10000+ Employees,1902,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Financial Quantitative Analyst,$60K - $128K (Glassdoor est.),5.0,"Golden Meadow Investment
5.0","Jersey City, NJ",1 to 50 Employees,2017,Company - Public,Less than $1 million (USD),-1,-1
Data Engineer,-1,3.8,"TEKsystems
3.8","Jersey City, NJ",1001 to 5000 Employees,1983,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD)
Data Engineer Permanent role- Must be able to be onsite,-1,5.0,"Career Developers
5.0","Woodcliff Lake, NJ",1 to 50 Employees,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD),-1
Client Data Analyst,$58K - $113K (Glassdoor est.),3.6,"Lord Abbett.com
3.6","Jersey City, NJ",501 to 1000 Employees,1929,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable
Data Analytics Consultant,$61K - $117K (Glassdoor est.),3.6,"Michael Page
3.6","Hoboken, NJ",201 to 500 Employees,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,-1
Data Analyst,$61K - $126K (Glassdoor est.),4.0,"Barclays
4.0","Whippany, NJ",10000+ Employees,1690,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD)
Data Analyst,$52K - $86K (Glassdoor est.),4.5,"Phyton Talent Advisors
4.5","Jersey City, NJ",1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1
Data Architect - SP&R,$105K - $188K (Glassdoor est.),4.3,"Cisco Systems
4.3","Iselin, NJ",10000+ Employees,1984,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD)
Data Analyst - New York Life Investments,$55K - $101K (Glassdoor est.),3.9,"New York Life Insurance Co
3.9","Jersey City, NJ",10000+ Employees,1845,Company - Private,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD)
QC Analytical Scientist,-1,3.3,"Hitachi Chemical Advanced Therapeutics Solutions
3.3","Allendale, NJ",201 to 500 Employees,1999,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD)
Principal Scientist,-1,4.0,"System One
4.0","Bridgewater, NJ",5001 to 10000 Employees,1979,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD)
HR Data Analyst,$56K - $107K (Glassdoor est.),3.6,"Michael Page
3.6","Hoboken, NJ",201 to 500 Employees,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,-1
Data Science (NGSE/BA) Intern,-1,3.8,"Zoetis
3.8","Parsippany, NJ",5001 to 10000 Employees,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$5 to $10 billion (USD)
Intech - Quantitative Analyst/Developer,-1,-1,Janus Henderson,New Jersey,1001 to 5000 Employees,Company - Public,Unknown / Non-Applicable,-1,-1,-1
Data Analyst,$55K - $106K (Glassdoor est.),3.4,"The Fidelis Group
3.4","Little Ferry, NJ",51 to 200 Employees,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1
Senior Research Scientist,-1,-1,Hyalo Technologies,New Jersey,-1,-1,-1,-1,-1,-1
Data Analyst,$53K - $94K (Glassdoor est.),3.6,"ConnectiveRx
3.6","Hanover, NJ",1001 to 5000 Employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
Performance Data Analyst,-1,3.5,"The Money Store
3.5","Florham Park, NJ",201 to 500 Employees,Company - Private,Lending,Finance,$10 to $25 million (USD),-1
Data Analyst,$54K - $103K (Glassdoor est.),3.6,"Chubb
3.6","Whitehouse Station, NJ",10000+ Employees,1792,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD)
Master Data Engineer,$85K - $160K (Glassdoor est.),4.1,"Capital One
4.1","Roselle, NJ",10000+ Employees,1994,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD)
Senior Data Science Manager,$102K - $172K (Glassdoor est.),4.0,"Verizon
4.0","Piscataway, NJ",10000+ Employees,2000,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Quantitative Analyst - Product Design,$105K - $204K (Glassdoor est.),3.6,"Lord Abbett
3.6","Jersey City, NJ",501 to 1000 Employees,1929,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable
Business Intelligence Analyst,$61K - $74K (Glassdoor est.),4.1,"eToro
4.1","Hoboken, NJ",1001 to 5000 Employees,2007,Company - Private,Financial Transaction Processing,Finance,$100 to $500 million (USD)
Quantitative Analyst,$72K - $138K (Glassdoor est.),-1,Blueshift Asset Management,"Red Bank, NJ",1 to 50 Employees,2017,Company - Public,$1 to $5 million (USD),-1,-1
Clinical Pharmacology Scientist (Associate Director),-1,4.0,"System One
4.0","Florham Park, NJ",5001 to 10000 Employees,1979,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD)
Data Analyst,$44K - $94K (Glassdoor est.),4.2,"Rutgers University
4.2","Piscataway, NJ",5001 to 10000 Employees,1766,College / University,Colleges & Universities,Education,$2 to $5 billion (USD)
Scientist- Biologics,$53K - $109K (Glassdoor est.),3.4,"On-Board Companies
3.4","Kenilworth, NJ",1001 to 5000 Employees,1976,Company - Private,Consulting,Business Services,$25 to $50 million (USD)
Quantitative Analyst - NA,$66K - $141K (Glassdoor est.),4.7,"Quantifi
4.7","Summit, NJ",1 to 50 Employees,2002,Company - Private,Financial Analytics & Research,Finance,Unknown / Non-Applicable
"Manager, Data Products, Engineering",$31K - $66K (Glassdoor est.),3.9,"Forbes Media
3.9","Jersey City, NJ",201 to 500 Employees,1917,Company - Private,Publishing,Media,Unknown / Non-Applicable
Data Analyst – Conventional Analytics,$52K - $103K (Glassdoor est.),4.0,"Sanofi
4.0","Bridgewater, NJ",10000+ Employees,1973,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
"Principal Scientist, Translational Bioinformatics Late Stage Immunology, Cardiovascular and Fibrosis",$111K - $196K (Glassdoor est.),4.1,"Bristol Myers Squibb
4.1","Summit, NJ",10000+ Employees,1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Data Analyst,$62K - $131K (Glassdoor est.),4.3,"Congensys Corp
4.3","Edison, NJ",51 to 200 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1
"Principal Scientist, Data Science",$102K - $174K (Glassdoor est.),4.1,"Bristol Myers Squibb
4.1","New Brunswick, NJ",10000+ Employees,1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Data Analyst,$49K - $107K (Glassdoor est.),-1,APLOMB Technologies,"Princeton, NJ",-1,-1,-1,-1,-1,-1
Data Analyst,-1,-1,Payer Sciences,"Morristown, NJ",-1,-1,-1,-1,-1,-1
Data Engineer,$45K - $91K (Glassdoor est.),3.6,"Stefanini, Inc
3.6","Newark, NJ",10000+ Employees,1987,Subsidiary or Business Segment,IT Services,Information Technology,$1 to $2 billion (USD)
"Data Analyst, Product Data Management",$54K - $109K (Glassdoor est.),3.6,"Pearson
3.6","Hoboken, NJ",10000+ Employees,1844,Company - Public,Publishing,Media,$5 to $10 billion (USD)
"QMA | Quantitative Analyst, Equity",$69K - $137K (Glassdoor est.),3.8,"Prudential
3.8","Newark, NJ",10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Associate- Data Engineer,$58K - $119K (Glassdoor est.),3.9,"KPMG
3.9","Montvale, NJ",10000+ Employees,1987,Company - Private,Consulting,Business Services,$1 to $2 billion (USD)
Associate Scientist,-1,3.5,"Kelly
3.5","Rahway, NJ",5001 to 10000 Employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD)
Data Analyst,$58K - $107K (Glassdoor est.),3.7,"RB
3.7","Hillsborough, NJ",10000+ Employees,1823,Company - Public,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD)
AD/ Director- Data Science Consulting (CPG/Retail),-1,4.5,"Tiger Analytics
4.5",New Jersey,501 to 1000 Employees,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD)
Environmental Scientist,-1,-1,TIG Environmental,"Bedminster, NJ",-1,-1,-1,-1,-1,-1
"Associate Scientist-qPCR, ELISA, cell culture",-1,3.5,"Kelly
3.5","Pennington, NJ",5001 to 10000 Employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD)
Data Engineer/Analyst (Marketing/Treasure Data),$72K - $146K (Glassdoor est.),3.6,"Michael Page
3.6","Hoboken, NJ",201 to 500 Employees,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,-1
Data Analyst,-1,-1,Zettalogix,"Iselin, NJ",-1,-1,-1,-1,-1,-1
Technical Data Analyst,$35K - $64K (Glassdoor est.),3.9,"Marsh and McLennan
3.9","Hoboken, NJ",10000+ Employees,1871,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD)
Data Analyst,$41K - $88K (Glassdoor est.),3.9,"Bancroft NeuroHealth
3.9","Cherry Hill, NJ",1001 to 5000 Employees,1883,Nonprofit Organization,Social Assistance,Non-Profit,$100 to $500 million (USD)
Data Engineer,$59K - $110K (Glassdoor est.),3.5,"EASi
3.5","Moorestown, NJ",1001 to 5000 Employees,1981,Subsidiary or Business Segment,Architectural & Engineering Services,Business Services,Unknown / Non-Applicable
Enterprise Data Analyst,-1,3.5,"Catalent Pharma
3.5",New Jersey,10000+ Employees,2007,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD)
Project Lead - Advanced Analytics/Data Science,$122K - $205K (Glassdoor est.),3.8,"Axtria, Inc.
3.8","Berkeley Heights, NJ",1001 to 5000 Employees,2010,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
Cloud Data Engineer - ETL/Spark/JAVA,-1,4.0,"JPMorgan Chase Bank, N.A.
4.0","Jersey City, NJ",10000+ Employees,1799,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Data Engineer/Analyst (Marketing Data),$56K - $125K (Glassdoor est.),3.6,"Michael Page
3.6","Hoboken, NJ",201 to 500 Employees,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,-1
